Time,bid,ask
2.013171000000002095e+03,4.037000000000000000e+03,4.038000000000000000e+03
2.013171000000002095e+03,4.036000000000000000e+03,4.039000000000000000e+03
2.014669999999998254e+03,4.039000000000000000e+03,4.040000000000000000e+03
2.014671000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
2.016171000000002095e+03,4.039000000000000000e+03,4.040000000000000000e+03
2.016171000000002095e+03,4.038000000000000000e+03,4.041000000000000000e+03
2.017421000000002095e+03,4.039000000000000000e+03,4.042000000000000000e+03
2.017421000000002095e+03,4.040000000000000000e+03,4.041000000000000000e+03
2.018671000000002095e+03,4.042000000000000000e+03,4.045000000000000000e+03
2.018671000000002095e+03,4.043000000000000000e+03,4.044000000000000000e+03
2.019922000000005937e+03,4.043000000000000000e+03,4.044000000000000000e+03
2.019922000000005937e+03,4.042000000000000000e+03,4.045000000000000000e+03
2.021421000000002095e+03,4.045000000000000000e+03,4.046000000000000000e+03
2.021421000000002095e+03,4.044000000000000000e+03,4.047000000000000000e+03
2.022922000000005937e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.022922000000005937e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.024422000000005937e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.024422000000005937e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.025921000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.025921000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.027421000000002095e+03,4.046000000000000000e+03,4.047000000000000000e+03
2.027421000000002095e+03,4.045000000000000000e+03,4.048000000000000000e+03
2.028921000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.028921000000002095e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.030169999999998254e+03,4.048000000000000000e+03,4.049000000000000000e+03
2.030171000000002095e+03,4.047000000000000000e+03,4.050000000000000000e+03
2.031422000000005937e+03,4.048000000000000000e+03,4.049000000000000000e+03
2.031422000000005937e+03,4.047000000000000000e+03,4.050000000000000000e+03
2.032921000000002095e+03,4.048000000000000000e+03,4.050000000000000000e+03
2.032921000000002095e+03,4.047000000000000000e+03,4.051000000000000000e+03
2.034422000000005937e+03,4.048000000000000000e+03,4.049000000000000000e+03
2.034422000000005937e+03,4.047000000000000000e+03,4.050000000000000000e+03
2.035921000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.035921000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.037421000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.037421000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.038671000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.038671000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.039922000000005937e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.039922000000005937e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.041421000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.041421000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.042921000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.042921000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.044421000000002095e+03,4.050000000000000000e+03,4.051000000000000000e+03
2.044421000000002095e+03,4.049000000000000000e+03,4.052000000000000000e+03
2.045671000000002095e+03,4.050000000000000000e+03,4.051000000000000000e+03
2.045671000000002095e+03,4.049000000000000000e+03,4.052000000000000000e+03
2.046922000000005937e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.046922000000005937e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.048421000000002095e+03,4.047000000000000000e+03,4.050000000000000000e+03
2.048421000000002095e+03,4.048000000000000000e+03,4.049000000000000000e+03
2.049921000000002095e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.049921000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.051422000000005937e+03,4.046000000000000000e+03,4.047000000000000000e+03
2.051422000000005937e+03,4.045000000000000000e+03,4.048000000000000000e+03
2.052921000000002095e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.052921000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.054171000000002095e+03,4.046000000000000000e+03,4.047000000000000000e+03
2.054171000000002095e+03,4.045000000000000000e+03,4.048000000000000000e+03
2.055419999999998254e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.055421000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.056671000000002095e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.056671000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.057921000000002095e+03,4.045000000000000000e+03,4.048000000000000000e+03
2.057921000000002095e+03,4.046000000000000000e+03,4.047000000000000000e+03
2.059422000000005937e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.059422000000005937e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.060922000000005937e+03,4.045000000000000000e+03,4.046000000000000000e+03
2.060922000000005937e+03,4.044000000000000000e+03,4.047000000000000000e+03
2.062421000000002095e+03,4.044000000000000000e+03,4.045000000000000000e+03
2.062421000000002095e+03,4.043000000000000000e+03,4.046000000000000000e+03
2.063922000000005937e+03,4.045000000000000000e+03,4.046000000000000000e+03
2.063922000000005937e+03,4.044000000000000000e+03,4.047000000000000000e+03
2.065421000000002095e+03,4.047000000000000000e+03,4.048000000000000000e+03
2.065421000000002095e+03,4.046000000000000000e+03,4.049000000000000000e+03
2.066919999999998254e+03,4.048000000000000000e+03,4.049000000000000000e+03
2.066921000000002095e+03,4.047000000000000000e+03,4.050000000000000000e+03
2.068171000000002095e+03,4.048000000000000000e+03,4.051000000000000000e+03
2.068171000000002095e+03,4.049000000000000000e+03,4.050000000000000000e+03
2.069671000000002095e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.069671000000002095e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.071171000000002095e+03,4.051000000000000000e+03,4.052000000000000000e+03
2.071171000000002095e+03,4.050000000000000000e+03,4.053000000000000000e+03
2.072671000000002095e+03,4.051000000000000000e+03,4.052000000000000000e+03
2.072671000000002095e+03,4.050000000000000000e+03,4.053000000000000000e+03
2.074171000000002095e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.074171000000002095e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.075421000000002095e+03,4.051000000000000000e+03,4.052000000000000000e+03
2.075421000000002095e+03,4.050000000000000000e+03,4.053000000000000000e+03
2.076672000000005937e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.076672000000005937e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.078171000000002095e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.078171000000002095e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.079669999999998254e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.079669999999998254e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.080919999999998254e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.080919999999998254e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.082171000000002095e+03,4.054000000000000000e+03,4.055000000000000000e+03
2.082171000000002095e+03,4.053000000000000000e+03,4.056000000000000000e+03
2.083421000000002095e+03,4.054000000000000000e+03,4.055000000000000000e+03
2.083421000000002095e+03,4.053000000000000000e+03,4.056000000000000000e+03
2.084922000000005937e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.084922000000005937e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.086421000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.086421000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.087922000000005937e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.087922000000005937e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.089421000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.089421000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.090921000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.090921000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.092421000000002095e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.092421000000002095e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.093921000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.093921000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.095421000000002095e+03,4.054000000000000000e+03,4.055000000000000000e+03
2.095421000000002095e+03,4.053000000000000000e+03,4.056000000000000000e+03
2.096921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.096921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.098171000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.098171000000002095e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.099671000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.099671000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.101171000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.101171000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.102671000000002095e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.102671000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.103921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.103921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.105421000000002095e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.105421000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.106919999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.106919999999998254e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.108421000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.108421000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.109921000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.109921000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.111171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.111171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.112671000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.112671000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.113919999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.113919999999998254e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.115171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.115171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.116669999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.116669999999998254e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.117921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.117921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.119419999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.119419999999998254e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.120671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.120671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.122171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.122171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.123421000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.123421000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.124671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.124671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.125921000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.125921000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.127421000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.127421000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.128921000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.128921000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.130172000000005937e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.130172000000005937e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.131672000000005937e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.131672000000005937e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.133171000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.133171000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.134671000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.134671000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.136171000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.136171000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.137419999999998254e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.137419999999998254e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.138671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.138671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.140171000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.140171000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.141671000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.141671000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.142921000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.142921000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.144171000000002095e+03,4.056000000000000000e+03,4.058000000000000000e+03
2.144171000000002095e+03,4.055000000000000000e+03,4.059000000000000000e+03
2.145671000000002095e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.145671000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.147169999999998254e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.147171000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.148671000000002095e+03,4.054000000000000000e+03,4.055000000000000000e+03
2.148671000000002095e+03,4.053000000000000000e+03,4.056000000000000000e+03
2.149921000000002095e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.149921000000002095e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.151421000000002095e+03,4.051000000000000000e+03,4.052000000000000000e+03
2.151421000000002095e+03,4.050000000000000000e+03,4.053000000000000000e+03
2.152922000000005937e+03,4.052000000000000000e+03,4.053000000000000000e+03
2.152922000000005937e+03,4.051000000000000000e+03,4.054000000000000000e+03
2.154421000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.154421000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.155921000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.155921000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.157421000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.157421000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.158921000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.158921000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.160172000000005937e+03,4.052000000000000000e+03,4.054000000000000000e+03
2.160172000000005937e+03,4.051000000000000000e+03,4.055000000000000000e+03
2.161671000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.161671000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.162921000000002095e+03,4.053000000000000000e+03,4.054000000000000000e+03
2.162921000000002095e+03,4.052000000000000000e+03,4.055000000000000000e+03
2.164421000000002095e+03,4.054000000000000000e+03,4.055000000000000000e+03
2.164421000000002095e+03,4.053000000000000000e+03,4.056000000000000000e+03
2.165921000000002095e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.165921000000002095e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.167421000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.167421000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.168919999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.168921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.170171000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.170171000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.171421000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.171421000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.172921000000002095e+03,4.055000000000000000e+03,4.057000000000000000e+03
2.172921000000002095e+03,4.054000000000000000e+03,4.058000000000000000e+03
2.174419999999998254e+03,4.055000000000000000e+03,4.056000000000000000e+03
2.174419999999998254e+03,4.054000000000000000e+03,4.057000000000000000e+03
2.175671000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.175671000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.177171000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.177171000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.178671000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.178671000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.180171000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.180171000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.181671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.181671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.182919999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.182919999999998254e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.184171000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.184171000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.185671000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.185671000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.186921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.186921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.188421000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.188421000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.189921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.189921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.191421000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.191421000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.192669999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.192671000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.193921000000002095e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.193921000000002095e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.195419999999998254e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.195419999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.196921000000002095e+03,4.055000000000000000e+03,4.057000000000000000e+03
2.196921000000002095e+03,4.054000000000000000e+03,4.058000000000000000e+03
2.198422000000005937e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.198422000000005937e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.199919999999998254e+03,4.056000000000000000e+03,4.057000000000000000e+03
2.199919999999998254e+03,4.055000000000000000e+03,4.058000000000000000e+03
2.201171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.201171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.202671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.202671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.204172000000005937e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.204172000000005937e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.205671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.205671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.206921000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.206921000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.208169999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.208169999999998254e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.209419999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.209419999999998254e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.210671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.210671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.212171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.212171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.213669999999998254e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.213669999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.215171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.215171000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.216671000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.216671000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.218171000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.218171000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.219671000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.219671000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.221169999999998254e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.221171000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.222421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.222421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.223921000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.223921000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.225421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.225421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.226921000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.226921000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.228421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.228421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.229919999999998254e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.229919999999998254e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.231421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.231421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.232921000000002095e+03,4.059000000000000000e+03,4.061000000000000000e+03
2.232921000000002095e+03,4.058000000000000000e+03,4.062000000000000000e+03
2.234171000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.234171000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.235421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.235421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.236669999999998254e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.236669999999998254e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.237921000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.237921000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.239421000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.239421000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.240921000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.240921000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.242421000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.242421000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.243671000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.243671000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.245169999999998254e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.245171000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.246421000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.246421000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.247921000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.247921000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.249421000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.249421000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.250921000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.250921000000002095e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.252421000000002095e+03,4.057000000000000000e+03,4.058000000000000000e+03
2.252422000000005937e+03,4.056000000000000000e+03,4.059000000000000000e+03
2.253921000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.253921000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.255169999999998254e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.255171000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.256421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.256421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.257921000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.257921000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.259171000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.259171000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.260421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.260421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.261669999999998254e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.261669999999998254e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.262921000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.262921000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.264171000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.264171000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.265419999999998254e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.265419999999998254e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.266671000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.266671000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.268171000000002095e+03,4.058000000000000000e+03,4.059000000000000000e+03
2.268171000000002095e+03,4.057000000000000000e+03,4.060000000000000000e+03
2.269421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.269421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.270921000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.270921000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.272171000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.272171000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.273421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.273421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.274921000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.274921000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.276421000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.276421000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.277671000000002095e+03,4.060000000000000000e+03,4.061000000000000000e+03
2.277671000000002095e+03,4.059000000000000000e+03,4.062000000000000000e+03
2.279169999999998254e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.279169999999998254e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.280421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.280421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.281922000000005937e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.281922000000005937e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.283421000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.283421000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
2.284671000000002095e+03,4.059000000000000000e+03,4.060000000000000000e+03
2.284671000000002095e+03,4.058000000000000000e+03,4.061000000000000000e+03
